taxa	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	determinant	formula	method	n	freq
t392	13.341781253934027	-0.3646410272662037	0.2741439354620389	-1.330107947314764	0.18348270743382375	0.5844264014558831	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t393	3.690928123267942e-4	0.05879195262964517	3.6784513190756	0.015982800241167706	0.9872481133628559	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t394	0.2342325322497353	0.9338722091845153	0.9512972256361545	0.9816828894460544	0.32625609751031964	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t395	97.42881783926254	0.8188916786336001	0.5612991298717761	1.4589220525260191	0.14458656274353693	0.49737777583776704	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t396	0.0017431957505625977	0.09923528322111094	3.6784501497885507	0.02697747126648306	0.9784777028157277	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t397	0.0020591203712076503	0.0659165025318505	3.678450753197185	0.017919637084867348	0.9857029634005445	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t398	0.0010920480704472814	0.060539391213104435	3.6784512177705055	0.016457848053180686	0.9868691299099177	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t399	7.276314384747734e-4	0.07767054351456178	3.6784503407781104	0.021115017553324362	0.9831539052907019	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t4	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t40	6.91687477827306e-4	0.07170334283937493	3.678450690786367	0.019492810660470327	0.9844479722167312	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t400	0.005205932413348454	0.055831687701766664	3.6784484952648144	0.015178053403122964	0.9878901304935024	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t401	0.04291824636685517	-0.1758374346432265	1.474047681704632	-0.11928883768527956	0.9050465265906905	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t402	2.3139552709101844e-4	0.06116628020569302	3.6784514539040627	0.016628268980082697	0.9867331722888927	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t403	0.004208126244378125	-0.0017775893533120619	3.6784456477722323	-4.8324469722384476e-4	0.999614426532002	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t404	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t405	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t406	0.0024783578430289956	0.1015567348973853	3.678450518266012	0.027608563549539934	0.9779743515452972	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t407	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t408	0.0015002725882266976	0.06028017110111743	3.6784512676280636	0.01638737792494591	0.9869253493554566	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t409	2.869983279258879e-4	0.06964665167135559	3.678451211096291	0.018933689119285276	0.9848940043225016	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t41	6.350673679368138e-4	0.061069128120417496	3.6784514170553737	0.016601858009396727	0.9867542422861422	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t410	6.153829803650165e-4	0.05868211683935268	3.6784513312353386	0.01595294094040532	0.987271934600851	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t411	7.877328287237077e-4	0.06407699050072771	3.678450680583822	0.01741955950067483	0.9861019052973947	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t412	0.005151570303355403	0.14928371173040075	3.67844626827437	0.04058336070256984	0.9676280494636221	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t413	6.421903389290178e-4	0.07025954006839819	3.6784508237190496	0.019100307013854054	0.9847610865138098	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t414	3.3673937605524084e-4	0.062423430318156475	3.6784514089215072	0.016970029879083963	0.9864605250202212	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t415	0.0012205718448965194	0.056949888028929356	3.678451339292392	0.015482028379879172	0.9876476220512592	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t416	0.004929809374401651	0.06799131617353314	3.678450928440532	0.018483681717172684	0.9852529954462449	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t417	0.02070251533762284	0.31839940183291193	3.269591788976978	0.09738200435490323	0.92242303524354885	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t418	0.003129098897416717	0.05967732300271439	3.678448787138702	0.016223502475111163	0.9870560856662127	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t419	2.0134936738443563	4.100620454030099	3.6778894215623144	1.1149384834653933	0.2648767840650753	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t42	0.004150480162512939	0.07535389553615494	3.6784507029170075	0.020485226423287223	0.9836562972111375	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t420	0.00520562528176607	0.04933107042444744	3.6784502882771806	0.013410829713170293	0.989300026757595	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t421	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t422	0.0010287431085548168	0.042518749195866574	3.678451099710593	0.011558873026533313	0.9907775590369227	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t423	5.143715542774084e-4	0.05234780118624547	3.6784512971529657	0.014230934966234685	0.9886457399491422	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t424	0.0012836020388683439	0.09631738905280943	3.6784502330660818	0.026184230572701382	0.9791103937509859	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t425	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t426	0.0013434870120325208	0.07079725344426684	3.678450056828245	0.019246490328949033	0.9846444705408588	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t427	0.05970545902856838	0.09180489886024672	1.7840475297902636	0.05145877412304116	0.9589599517866388	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t428	0.0016819191357824988	0.06047122095733353	3.678451408185381	0.01643931487657319	0.9868839152451305	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t429	0.0013129224706993254	0.05412178860390947	3.678451282011956	0.014713199782900798	0.9882609885948468	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t43	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t430	0.0015036578401954061	0.061208979179082385	3.6784513581676714	0.016639877279652843	0.9867239114871739	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t431	0.0013296455801965915	0.06025604268965793	3.6784514022327714	0.0163808179314489	0.9869305827705143	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t432	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t433	0.035318021655698834	0.14484003894071398	1.7593886421288287	0.08232407296062803	0.9343890119360222	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t434	0.928203220144063	0.9552323366918788	1.2253100085851627	0.7795842113416372	0.4356356522416952	0.6811757471415598	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t435	0.0038283118470271464	0.03344129301469124	3.6784503963314967	0.00909113605230129	0.9927464228203683	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t436	0.035000506733440906	0.14969165129155715	1.7583735431002374	0.08513074589807103	0.932157447331766	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t437	0.003894503297247746	0.047214193298048726	3.6784501807690626	0.012835349393851935	0.9897591540769721	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t438	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t439	0.09830463068005763	0.1731530096926447	1.2255491919987904	0.1412860543037391	0.8876439661543813	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t44	0.20161697868742925	-0.4552050377985144	1.2698078909936577	-0.35848339030426457	0.7199815956964215	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t440	0.0015269073827210429	0.07043530061143144	3.6784510977157314	0.01914808671920929	0.9847229707953524	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t441	3.0818127427864345e-4	0.05100177908705777	3.678450282814282	0.013865017919458652	0.9889376707026186	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t442	0.012789538855540347	0.12532145007814025	3.678441614778661	0.03406916928479809	0.9728219935528831	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t443	0.0037366207755955617	0.05196269482510675	3.6784494952137514	0.014126249359334276	0.9887292585831874	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t444	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t445	0.0471179395330854	-0.22879604866276457	1.5708750907634963	-0.1456487851949847	0.8841986535809419	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t446	1.2493643001515617	0.02978245038153612	0.3122946909252462	0.09536649596347166	0.9240237271041125	0.9348945944818079	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t447	3.07350244562242e-4	0.04557781226108869	3.6784511238392485	0.012390490107564217	0.9901140721979749	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t448	5.4533177736584655	-0.15400013748422386	0.3791892194199591	-0.4061300522198282	0.684647045575214	0.8658771458745353	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t449	0.005835897650956903	0.1291938529459059	3.6784463462412758	0.035121853300353084	0.971982575746885	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t45	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t450	0.0012221550595883787	0.05550972442969095	3.678450610695406	0.015090517803417487	0.9879599657987781	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t451	1.0124250763174518	0.5434781374446989	0.6034715317670745	0.9005862063671769	0.3678083712547835	0.6307944432632644	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t452	0.0014328094091429556	0.057798603261914924	3.6784513648433177	0.01571275450705241	0.987463551628583	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t453	5.577024329444988e-4	0.0616202726571521	3.6784512803893885	0.016751689219227386	0.9866347109000819	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t454	0.09444117241000473	0.9712518311385637	1.8513040160841021	0.5246311911497745	0.5998395993223922	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t455	0.01988327970879275	0.13514673968252144	2.5015411043155322	0.05402539236687861	0.9569149335974131	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t456	0.0041476775868480404	0.09852823145028286	3.6784486624369177	0.026785267511388718	0.9786310038259329	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t457	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t458	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t459	2.869983279258879e-4	0.06964665167135559	3.678451211096291	0.018933689119285276	0.9848940043225016	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t46	0.001623378448478987	0.07140336811427286	3.678450991222984	0.019411259871246294	0.9845130280232294	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t460	9.425246178652484	-0.11892859903663319	0.18403710345517937	-0.646220771810817	0.5181363891066956	0.718578444875231	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t461	0.0036890774709573866	0.08759741479188568	3.6784500470813914	0.02381367523568479	0.981001231882584	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t462	0.0027018698161010214	0.04556885592488093	3.6784509717049376	0.012388055808111005	0.9901160143388658	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t463	0.00199423490934223	0.10405121973132453	3.6784498259112732	0.02828670354516732	0.9774334853915573	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t464	0.03369993056339683	0.5669028889747116	3.6784204745665585	0.15411584752053442	0.8775183930489515	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t465	0.0024912745673598704	0.06322174103891723	3.6784497622018995	0.01718706116053439	0.9862873843642708	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
